fecha,banco,compra,venta
2025-02-03,Banco Mercantil,58.4455,58.4936
2025-02-03,Banesco,58.0566,58.4612
2025-02-03,Banco Nacional de Credito BNC,58.5233,59.3993
2025-02-03,Banco Venezolano de Credito,58.4297,58.7535
2025-02-03,Otras Instituciones,59.1595,59.2761
2025-01-31,Banco Mercantil,57.9768,58.2598
2025-01-31,BBVA Provincial,58.4914,58.8285
2025-01-31,BanCaribe,58.7762,59.1071
2025-01-31,Banesco,58.2431,58.2199
2025-01-31,Bancamiga,57.9473,58.914
2025-01-31,Otras Instituciones,58.543,58.6198
2025-01-30,Banesco,58.2264,57.9054
2025-01-30,BBVA Provincial,57.4494,58.1913
2025-01-30,Banco Nacional de Credito BNC,57.4184,57.7309
2025-01-30,Banco Mercantil,57.5668,57.8914
2025-01-30,Bancamiga,58.0808,57.8786
2025-01-30,Otras Instituciones,58.2273,58.5496
2025-01-29,Banesco,57.2991,57.3455
2025-01-29,Banco Mercantil,57.3,57.3817
2025-01-29,BBVA Provincial,57.3659,57.4561
2025-01-29,Banco Nacional de Credito BNC,57.3072,57.3829
2025-01-29,Bancamiga,57.293,57.5152
2025-01-29,Otras Instituciones,57.653,58.6583
2025-01-28,BBVA Provincial,56.8606,57.0941
2025-01-28,Banesco,57.8179,57.6466
2025-01-28,Banco Mercantil,56.8789,57.0899
2025-01-28,Banco Plaza,57.879,58.3654
2025-01-28,Banco Nacional de Credito BNC,56.4651,56.8656
2025-01-28,Otras Instituciones,57.5331,58.1999
2025-01-27,Banco Mercantil,56.6592,56.7008
2025-01-27,BBVA Provincial,56.6521,56.7196
2025-01-27,Banesco,57.0964,57.481
2025-01-27,Banco Venezolano de Credito,56.6506,56.9207
2025-01-27,Banco Activo,58.105,58.2529
2025-01-27,Otras Instituciones,57.2068,57.1881
2025-01-24,BBVA Provincial,56.2973,56.8184
2025-01-24,Bangente,55.6217,56.8
2025-01-24,Banco Mercantil,56.5537,56.98
2025-01-24,Banesco,56.1012,56.171
2025-01-24,Banco Activo,56.2966,56.7009
2025-01-24,Otras Instituciones,56.91,57.1149
2025-01-23,Banesco,56.138,56.4892
2025-01-23,Banco Nacional de Credito BNC,55.8314,56.0341
2025-01-23,BBVA Provincial,55.8438,56.5805
2025-01-23,Banco Activo,55.7319,56.5139
2025-01-23,Banco Mercantil,56.0323,56.4493
2025-01-23,Otras Instituciones,56.1396,56.7342
2025-01-22,Banesco,55.3064,55.8936
2025-01-22,BBVA Provincial,55.4327,56.0461
2025-01-22,Banco Mercantil,55.5529,55.6417
2025-01-22,Banco Activo,56.3218,55.9777
2025-01-22,Banco Nacional de Credito BNC,55.4877,55.9722
2025-01-22,Otras Instituciones,55.9667,56.3225
2025-01-21,Banco Mercantil,54.9891,55.0886
2025-01-21,Banco Venezolano de Credito,54.985,55.0501
2025-01-21,Banesco,55.7641,55.4517
2025-01-21,Banco Nacional de Credito BNC,55.6172,55.6299
2025-01-21,BBVA Provincial,55.0228,55.7307
2025-01-21,Otras Instituciones,55.4947,56.2846
2025-01-20,Banco Mercantil,54.9232,54.9592
2025-01-20,BBVA Provincial,54.9112,55.027
2025-01-20,Banesco,54.5336,54.7242
2025-01-20,Banco Nacional de Credito BNC,55.3555,55.5671
2025-01-20,Otras Instituciones,55.6187,55.7198
2025-01-17,Banesco,54.7906,54.806
2025-01-17,Banco Nacional de Credito BNC,54.7591,54.8819
2025-01-17,BBVA Provincial,54.9574,55.5285
2025-01-17,Banco Mercantil,54.9639,55.2212
2025-01-17,Banco Activo,55.4245,56.2216
2025-01-17,Otras Instituciones,55.2938,55.5465
2025-01-16,Banesco,55.0268,54.4423
2025-01-16,BBVA Provincial,54.4463,55.1353
2025-01-16,Banco Mercantil,54.4712,54.7373
2025-01-16,Banco Nacional de Credito BNC,54.5052,54.1697
2025-01-16,Banco Plaza,54.314,54.7037
2025-01-16,Otras Instituciones,54.6289,55.2981
2025-01-15,Banco Nacional de Credito BNC,54.1238,54.4
2025-01-15,Banesco,53.9978,54.0241
2025-01-15,Banco Mercantil,54.0554,54.3042
2025-01-15,BBVA Provincial,53.9819,54.6064
2025-01-15,Banco Plaza,54.8428,55.3851
2025-01-15,Otras Instituciones,54.4762,54.8748
2025-01-14,BBVA Provincial,53.8782,53.9352
2025-01-14,Banesco,53.872,53.8856
2025-01-14,Banco Mercantil,53.9291,53.9291
2025-01-14,Banco Nacional de Credito BNC,53.7608,54.4024
2025-01-14,Banco Plaza,54.3692,54.1229
2025-01-14,Otras Instituciones,54.6189,54.547
2025-01-10,Banco Nacional de Credito BNC,53.7604,53.8505
2025-01-10,Banesco,53.8574,53.9435
2025-01-10,BBVA Provincial,53.749,54.4143
2025-01-10,Bancamiga,53.2862,53.808
2025-01-10,Banco Mercantil,54.1346,54.22
2025-01-10,Otras Instituciones,54.5634,54.929
2025-01-09,Banesco,53.6746,54.0064
2025-01-09,BBVA Provincial,53.3646,53.996
2025-01-09,Banco Mercantil,53.3746,53.6531
2025-01-09,Banco Nacional de Credito BNC,53.4951,53.258
2025-01-09,Banplus,53.304,53.4909
2025-01-09,Otras Instituciones,54.1906,54.579
2025-01-08,Banco Mercantil,53.0814,53.1499
2025-01-08,Banco Venezolano de Credito,53.0702,53.1429
2025-01-08,BBVA Provincial,53.0196,53.7273
2025-01-08,Banco Nacional de Credito BNC,53.0232,53.3175
2025-01-08,Banesco,53.3,53.9787
2025-01-08,Otras Instituciones,53.501,54.0106
2025-01-07,BBVA Provincial,53.0365,53.1035
2025-01-07,Banco Mercantil,53.0239,53.0598
2025-01-07,Banesco,52.8423,52.9593
2025-01-07,Banco Venezolano de Credito,53.0114,53.2486
2025-01-07,Banplus,53.0102,54.0735
2025-01-07,Otras Instituciones,53.4851,53.6216
2025-01-03,BBVA Provincial,52.5954,53.0414
2025-01-03,Banesco,52.5091,52.943
2025-01-03,Banco Mercantil,52.7086,53.3399
2025-01-03,Banco Nacional de Credito BNC,52.6224,53.1297
2025-01-03,Banplus,52.5983,53.4439
2025-01-03,Otras Instituciones,52.6917,53.5383
2025-01-02,Banesco,52.4823,52.2957
2025-01-02,BBVA Provincial,52.0407,52.4539
2025-01-02,Banco Mercantil,53.4179,52.63
2025-01-02,Bancamiga,52.206,52.7301
2025-01-02,Banco Nacional de Credito BNC,52.1573,52.3101
2025-01-02,Otras Instituciones,52.8391,52.6819
2024-12-30,BBVA Provincial,51.9345,52.0118
2024-12-30,Banco Mercantil,51.9519,52.0093
2024-12-30,Banesco,51.8102,52.093
2024-12-30,Banco Nacional de Credito BNC,51.866,52.0124
2024-12-30,Otras Instituciones,52.4778,52.625
2024-12-27,Banco Nacional de Credito BNC,51.671,51.8234
2024-12-27,Banesco,51.7061,51.746
2024-12-27,Banco Mercantil,51.8118,51.8844
2024-12-27,BBVA Provincial,51.9427,52.3702
2024-12-27,Bancamiga,51.8755,52.801
2024-12-27,Otras Instituciones,52.1088,52.8715
2024-12-26,Banesco,51.6929,51.6312
2024-12-26,BBVA Provincial,51.6569,51.6062
2024-12-26,Banco Mercantil,51.8319,51.9565
2024-12-26,Banco Nacional de Credito BNC,51.8728,52.0371
2024-12-26,BanCaribe,51.6784,52.2207
2024-12-26,Otras Instituciones,52.1138,52.8
2024-12-23,Banco Mercantil,51.5523,51.5876
2024-12-23,BBVA Provincial,51.5398,51.7294
2024-12-23,Banesco,51.5351,51.5242
2024-12-23,BanCaribe,51.6766,51.5398
2024-12-23,100 Banco,52.9023,52.7711
2024-12-23,Otras Instituciones,52.0536,51.9801
2024-12-20,Banco Mercantil,51.3558,51.4161
2024-12-20,Banesco,51.3772,51.5358
2024-12-20,Banco Nacional de Credito BNC,51.6096,51.8239
2024-12-20,Banco Venezolano de Credito,51.35,51.4432
2024-12-20,BBVA Provincial,51.3981,51.9476
2024-12-20,Otras Instituciones,51.7496,52.2348
2024-12-19,Banco Nacional de Credito BNC,51.0964,51.6419
2024-12-19,Banesco,51.3093,51.7418
2024-12-19,BBVA Provincial,51.0197,51.4081
2024-12-19,Banco Mercantil,50.9803,51.1846
2024-12-19,Banco Activo,51.2176,51.671
2024-12-19,Otras Instituciones,51.0972,51.6493
2024-12-18,BBVA Provincial,50.5487,50.9646
2024-12-18,Banesco,50.704,50.8104
2024-12-18,Banco Mercantil,50.75,50.8288
2024-12-18,Banco Exterior,50.6702,51.0781
2024-12-18,Banco Nacional de Credito BNC,50.779,51.0936
2024-12-18,Otras Instituciones,50.8582,51.5178
2024-12-17,Banesco,50.4155,50.4187
2024-12-17,Banco Venezolano de Credito,50.3966,50.552
2024-12-17,BBVA Provincial,50.3796,50.817
2024-12-17,Banco Mercantil,50.4943,50.5876
2024-12-17,Banco Nacional de Credito BNC,50.7693,51.1134
2024-12-17,Otras Instituciones,50.8919,51.4642
2024-12-16,BBVA Provincial,50.3319,50.401
2024-12-16,Banesco,50.0988,50.3248
2024-12-16,Banco Mercantil,50.3608,50.3818
2024-12-16,Banco Venezolano de Credito,50.3318,50.4125
2024-12-16,Banco Plaza,50.6081,50.4183
2024-12-16,Otras Instituciones,50.906,50.6438
2024-12-13,Banesco,50.3153,50.8359
2024-12-13,BBVA Provincial,49.9966,50.3525
2024-12-13,Banco Nacional de Credito BNC,50.1532,50.2887
2024-12-13,Banco Exterior,50.0287,50.012
2024-12-13,Banco Activo,49.8577,50.9543
2024-12-13,Otras Instituciones,50.238,50.4398
2024-12-12,Banco Nacional de Credito BNC,49.7199,49.9176
2024-12-12,BBVA Provincial,49.5011,49.9465
2024-12-12,Banesco,49.8393,50.0581
2024-12-12,Banco Mercantil,49.7293,49.899
2024-12-12,Banco Venezolano de Credito,49.4258,50.682
2024-12-12,Otras Instituciones,49.9274,50.1639
2024-12-11,Banco Venezolano de Credito,49.1566,49.1673
2024-12-11,BBVA Provincial,49.1756,49.5686
2024-12-11,Banesco,48.9555,49.5728
2024-12-11,Banco Mercantil,49.2859,49.5
2024-12-11,BanCaribe,49.5048,49.8334
2024-12-11,Otras Instituciones,49.4811,50.013
2024-12-10,Banco Mercantil,48.9204,48.9588
2024-12-10,BBVA Provincial,48.9002,49.0466
2024-12-10,Banesco,48.9425,49.4328
2024-12-10,Banco Nacional de Credito BNC,49.2488,49.5296
2024-12-10,Banco Plaza,48.8296,48.9703
2024-12-10,Otras Instituciones,49.3238,49.659
2024-12-09,BBVA Provincial,48.7913,48.8417
2024-12-09,Banco Mercantil,48.8006,48.8403
2024-12-09,Banco Venezolano de Credito,48.7901,48.8821
2024-12-09,Banesco,48.7329,48.7639
2024-12-09,Banplus,48.7871,49.7655
2024-12-09,Otras Instituciones,49.3317,49.3174
2024-12-06,Banesco,48.2896,48.6911
2024-12-06,BBVA Provincial,48.4033,48.9299
2024-12-06,Bancamiga,48.7487,49.069
2024-12-06,Banco Mercantil,48.5765,48.9243
2024-12-06,Banco Exterior,49.1356,49.3392
2024-12-06,Otras Instituciones,48.5725,48.9821
2024-12-05,Banesco,47.9365,48.0621
2024-12-05,BBVA Provincial,48.1624,48.6905
2024-12-05,Banco Mercantil,48.811,48.9461
2024-12-05,Banco Activo,48.0838,49.6735
2024-12-05,Bancamiga,47.9788,49.0807
2024-12-05,Otras Instituciones,48.3281,48.5825
2024-12-04,Banesco,47.9264,47.7796
2024-12-04,BBVA Provincial,47.8988,48.3735
2024-12-04,Banco Venezolano de Credito,47.8551,47.9052
2024-12-04,Banco Mercantil,48.8071,48.8175
2024-12-04,Banco Activo,49.2769,48.2511
2024-12-04,Otras Instituciones,48.1499,48.5094
2024-12-03,Banesco,47.7172,47.7623
2024-12-03,BBVA Provincial,47.7372,47.8473
2024-12-03,Banco Mercantil,48.2554,48.6999
2024-12-03,Banco Nacional de Credito BNC,47.9012,48.1987
2024-12-03,Otras Instituciones,47.854,48.6757
2024-12-02,Banco Mercantil,47.8127,47.6574
2024-12-02,BBVA Provincial,47.6082,47.6581
2024-12-02,Banesco,47.6188,47.5636
2024-12-02,Bancamiga,47.5943,48.2462
2024-12-02,Banco Plaza,47.7457,48.1367
2024-12-02,Otras Instituciones,48.0367,48.2923
2024-11-29,BBVA Provincial,47.4008,47.9037
2024-11-29,Banco Mercantil,47.524,47.5352
2024-11-29,Banesco,47.2585,47.7155
2024-11-29,Banco Exterior,47.2878,47.5066
2024-11-29,Banco Nacional de Credito BNC,47.4634,47.6607
2024-11-29,Otras Instituciones,48.0242,48.3581
2024-11-28,Banesco,46.8725,47.4475
2024-11-28,Banco Nacional de Credito BNC,47.3812,47.2793
2024-11-28,BBVA Provincial,46.905,47.3205
2024-11-28,Banco Exterior,46.9979,47.4647
2024-11-28,BanCaribe,46.8337,46.9596
2024-11-28,Otras Instituciones,47.3631,47.7446
2024-11-27,BBVA Provincial,46.7571,46.8294
2024-11-27,Banesco,47.1006,46.7133
2024-11-27,Banco Nacional de Credito BNC,46.9613,47.0542
2024-11-27,Banco Mercantil,47.35,47.6383
2024-11-27,Banco Exterior,46.8955,46.9709
2024-11-27,Otras Instituciones,47.0203,47.6225
2024-11-26,BBVA Provincial,46.6582,46.761
2024-11-26,Banco Mercantil,46.6744,46.6926
2024-11-26,Banesco,46.6398,46.622
2024-11-26,Banco Nacional de Credito BNC,46.8972,47.0873
2024-11-26,Banco Venezolano de Credito,46.9543,47.8295
2024-11-26,Otras Instituciones,47.0825,47.371
2024-11-25,Banco Mercantil,46.6179,46.6676
2024-11-25,Banesco,46.5874,46.612
2024-11-25,BBVA Provincial,46.6169,46.6824
2024-11-25,Banco Nacional de Credito BNC,46.9259,46.9443
2024-11-25,Banplus,46.6088,47.5154
2024-11-25,Otras Instituciones,47.0846,46.7956
2024-11-22,Banco Mercantil,46.3782,46.4978
2024-11-22,Banesco,46.2697,46.7728
2024-11-22,BBVA Provincial,46.3437,46.7804
2024-11-22,Banco Nacional de Credito BNC,46.466,46.7386
2024-11-22,Banplus,46.3142,46.4249
2024-11-22,Otras Instituciones,46.4221,47.2544
2024-11-21,BBVA Provincial,46.0792,46.3283
2024-11-21,Banesco,46.283,46.0175
2024-11-21,Banco Mercantil,46.6783,46.7472
2024-11-21,Banco Nacional de Credito BNC,46.3869,46.466
2024-11-21,Bangente,45.7263,45.9743
2024-11-21,Otras Instituciones,46.1747,46.7774
2024-11-20,BBVA Provincial,45.8522,46.1208
2024-11-20,Banesco,45.8054,46.0582
2024-11-20,Banco Nacional de Credito BNC,45.984,46.1557
2024-11-20,Banco Mercantil,46.1419,46.5
2024-11-20,Otras Instituciones,45.9612,46.5064
2024-11-19,Banco Mercantil,45.7904,45.8393
2024-11-19,BBVA Provincial,45.7915,45.8496
2024-11-19,Banco Venezolano de Credito,45.7893,45.8594
2024-11-19,Banesco,46.0598,45.5868
2024-11-19,Otras Instituciones,46.0789,46.1238
2024-11-15,BBVA Provincial,45.5117,45.6499
2024-11-15,Banco Nacional de Credito BNC,45.7314,45.8259
2024-11-15,Banplus,45.5177,46.4483
2024-11-15,Banco Mercantil,45.5546,45.8431
2024-11-15,Banco Activo,45.942,46.4869
2024-11-15,Otras Instituciones,45.7572,46.133
2024-11-14,Banesco,45.3874,45.464
2024-11-14,Banco Mercantil,45.3542,45.6984
2024-11-14,Bancamiga,45.4693,45.8427
2024-11-14,BBVA Provincial,45.0835,45.4028
2024-11-14,Banco Nacional de Credito BNC,45.1554,45.425
2024-11-14,Otras Instituciones,45.2438,45.7323
2024-11-13,Banesco,44.9306,44.9776
2024-11-13,Banco Mercantil,44.9791,45.0392
2024-11-13,Banco Nacional de Credito BNC,44.9418,45.0
2024-11-13,Banco Exterior,45.5205,45.5726
2024-11-13,BBVA Provincial,44.9407,45.1992
2024-11-13,Otras Instituciones,45.0634,45.2185
2024-11-12,BBVA Provincial,44.7549,44.8189
2024-11-12,Banco Mercantil,45.0625,44.8238
2024-11-12,Banco Exterior,45.2207,45.276
2024-11-12,Banco Venezolano de Credito,44.8254,45.0419
2024-11-12,Banesco,44.5402,44.5936
2024-11-12,Otras Instituciones,45.1656,45.4981
2024-11-11,BBVA Provincial,44.706,44.7522
2024-11-11,Banesco,44.7653,44.7133
2024-11-11,Banco Nacional de Credito BNC,44.7419,44.9378
2024-11-11,Banplus,44.7061,45.7382
2024-11-11,Banco Plaza,44.7205,44.7135
2024-11-11,Otras Instituciones,44.9551,44.9729
2024-11-08,Banesco,44.5336,44.6261
2024-11-08,BBVA Provincial,44.2427,44.7366
2024-11-08,Bancamiga,44.123,45.4373
2024-11-08,Banco Exterior,44.3664,44.293
2024-11-08,Banco Mercantil,44.3851,44.6009
2024-11-08,Otras Instituciones,44.6665,44.7957
2024-11-07,BBVA Provincial,43.8138,44.2177
2024-11-07,Banco Nacional de Credito BNC,44.2854,44.3672
2024-11-07,Banesco,43.9485,44.3432
2024-11-07,Bancamiga,43.7227,44.9669
2024-11-07,Bangente,43.3489,44.3267
2024-11-07,Otras Instituciones,44.2538,44.3723
2024-11-06,BBVA Provincial,43.6961,43.7491
2024-11-06,Banco Mercantil,43.7074,43.822
2024-11-06,Banesco,43.4266,43.9132
2024-11-06,Bancamiga,43.8596,44.5166
2024-11-06,Banco Nacional de Credito BNC,43.569,43.6927
2024-11-06,Otras Instituciones,43.7508,44.5549
2024-11-05,Banco Venezolano de Credito,43.7308,43.7952
2024-11-05,Banesco,42.9508,42.8504
2024-11-05,Banco Nacional de Credito BNC,42.9293,43.4995
2024-11-05,Banco Mercantil,43.892,42.8569
2024-11-05,Bancamiga,42.9909,44.0118
2024-11-05,Otras Instituciones,43.2018,43.0031
2024-11-01,Banesco,42.7298,42.7623
2024-11-01,Banco Nacional de Credito BNC,42.7181,42.7946
2024-11-01,BBVA Provincial,42.7217,43.1328
2024-11-01,Banco Exterior,43.184,43.25
2024-11-01,Banco Mercantil,42.7667,43.0639
2024-11-01,Otras Instituciones,43.3374,43.3097
2024-10-31,BBVA Provincial,42.5631,42.7211
2024-10-31,Banco Mercantil,42.5896,42.6456
2024-10-31,Banesco,42.6897,42.6913
2024-10-31,Banco Nacional de Credito BNC,42.9122,43.4032
2024-10-31,Banplus,42.8135,42.5912
2024-10-31,Otras Instituciones,42.9094,43.3796
2024-10-30,Banco Mercantil,42.4983,42.55
2024-10-30,BBVA Provincial,42.3965,42.5858
2024-10-30,Banesco,42.6303,42.2649
2024-10-30,Banplus,42.3615,43.1276
2024-10-30,Bancamiga,42.534,43.567
2024-10-30,Otras Instituciones,42.7771,42.844
2024-10-29,BBVA Provincial,42.4523,42.3872
2024-10-29,Banesco,41.5942,42.0261
2024-10-29,Banco Activo,41.3231,43.3849
2024-10-29,Banco Nacional de Credito BNC,41.817,42.0769
2024-10-29,Otras Instituciones,41.8826,42.4616
2024-10-28,Banco Venezolano de Credito,41.9804,42.0428
2024-10-28,Banesco,41.2096,41.0117
2024-10-28,BBVA Provincial,41.0681,41.426
2024-10-28,Banco Nacional de Credito BNC,41.0856,41.3092
2024-10-28,Banco Activo,42.3263,41.0428
2024-10-28,Otras Instituciones,41.5327,41.6693
2024-10-25,BBVA Provincial,40.9068,41.289
2024-10-25,Bancamiga,39.5582,41.7386
2024-10-25,Banco Nacional de Credito BNC,40.964,41.103
2024-10-25,Banesco,40.6476,41.4578
2024-10-25,Banco Mercantil,40.9167,41.2274
2024-10-25,Otras Instituciones,40.943,41.4175
2024-10-24,Banco Mercantil,41.486,41.54
2024-10-24,Banesco,39.5374,39.7887
2024-10-24,BBVA Provincial,41.3651,41.3617
2024-10-24,Banco Nacional de Credito BNC,39.7752,40.0526
2024-10-24,Banco Activo,39.8704,40.9112
2024-10-24,Otras Instituciones,39.6198,39.8326
2024-10-23,Banco Nacional de Credito BNC,39.3771,39.7388
2024-10-23,Banesco,39.263,39.2997
2024-10-23,BBVA Provincial,39.3482,39.604
2024-10-23,Banco Venezolano de Credito,39.3223,39.4708
2024-10-23,Banco Activo,39.4325,40.0281
2024-10-23,Otras Instituciones,39.551,39.5451
2024-10-22,Banco Mercantil,39.18,39.2146
2024-10-22,Banco Nacional de Credito BNC,39.4921,39.2421
2024-10-22,Banesco,39.1628,39.2157
2024-10-22,BBVA Provincial,39.1575,39.4587
2024-10-22,Bancamiga,39.2226,40.2172
2024-10-22,Otras Instituciones,39.2315,39.6994
2024-10-21,Banesco,39.1623,39.1394
2024-10-21,Banco Mercantil,39.1694,39.1699
2024-10-21,Banco Nacional de Credito BNC,39.1736,39.1549
2024-10-21,BBVA Provincial,39.1393,39.4527
2024-10-21,Banco Plaza,39.282,39.1668
2024-10-21,Otras Instituciones,39.4761,39.1757
2024-10-18,BBVA Provincial,39.1313,39.2085
2024-10-18,Banesco,39.0679,39.1255
2024-10-18,Banco Nacional de Credito BNC,38.8216,39.0831
2024-10-18,Banco Mercantil,39.1304,39.259
2024-10-18,Banco Plaza,39.167,39.2176
2024-10-18,Otras Instituciones,39.3906,39.4796
2024-10-17,BBVA Provincial,38.9661,39.1793
2024-10-17,Banco Nacional de Credito BNC,38.9847,39.4282
2024-10-17,Banesco,39.0022,39.233
2024-10-17,Bancamiga,39.0769,39.3945
2024-10-17,Banco Mercantil,39.011,39.1145
2024-10-17,Otras Instituciones,39.098,39.0953
2024-10-16,BBVA Provincial,38.9012,39.0784
2024-10-16,Banesco,38.9404,39.0774
2024-10-16,Banco Mercantil,38.911,38.9378
2024-10-16,Banco Venezolano de Credito,38.9157,39.0698
2024-10-16,Banco Nacional de Credito BNC,38.8257,39.1208
2024-10-16,Otras Instituciones,39.0179,39.0798
2024-10-15,Banco Mercantil,38.8876,38.9329
2024-10-15,BBVA Provincial,38.8894,39.0274
2024-10-15,Banesco,38.754,38.7683
2024-10-15,Bancamiga,39.0919,39.0204
2024-10-15,Otras Instituciones,38.9011,39.1071
2024-10-14,BBVA Provincial,38.8078,39.0421
2024-10-14,Banesco,38.8706,38.8856
2024-10-14,Banco Nacional de Credito BNC,38.806,38.9321
2024-10-14,Banco Plaza,38.8856,38.8856
2024-10-14,Otras Instituciones,39.009,39.1411
2024-10-11,BBVA Provincial,37.636,38.0256
2024-10-11,Banesco,37.6213,37.9461
2024-10-11,Banco Nacional de Credito BNC,37.7642,38.0112
2024-10-11,Banco Mercantil,37.6363,37.6916
2024-10-11,Banco Activo,37.8873,37.9233
2024-10-11,Otras Instituciones,37.7441,37.9435
2024-10-10,Banesco,37.3245,37.9787
2024-10-10,BBVA Provincial,37.5072,37.3644
2024-10-10,Banco de Venezuela,37.4357,37.5271
2024-10-10,Banco Nacional de Credito BNC,37.5261,37.6386
2024-10-10,Banco Mercantil,37.5012,37.2179
2024-10-10,Otras Instituciones,37.454,37.6973
2024-10-09,BBVA Provincial,37.985,37.1005
2024-10-09,Banesco,37.9791,37.0636
2024-10-09,Banco Mercantil,37.0494,37.0817
2024-10-09,Banco Nacional de Credito BNC,37.0342,37.1265
2024-10-09,Banplus,36.9949,37.2207
2024-10-09,Otras Instituciones,37.0907,37.169
2024-10-08,Banco Mercantil,37.03,37.081
2024-10-08,Banesco,37.0375,36.9958
2024-10-08,Banco Nacional de Credito BNC,36.9359,37.1596
2024-10-08,BBVA Provincial,37.0354,37.1068
2024-10-08,Banplus,37.0108,37.0835
2024-10-08,Otras Instituciones,37.045,37.12
2024-10-07,Banco Mercantil,37.0358,37.0358
2024-10-07,BBVA Provincial,37.0372,37.0687
2024-10-07,Banesco,36.981,37.0302
2024-10-07,Banco Venezolano de Credito,37.0121,37.1032
2024-10-07,Banco Nacional de Credito BNC,37.0949,37.1849
2024-10-07,Otras Instituciones,37.0135,37.0551
2024-10-04,BBVA Provincial,36.9436,37.0549
2024-10-04,Banesco,36.9996,37.0895
2024-10-04,Banco Nacional de Credito BNC,36.9558,37.0904
2024-10-04,Banco Mercantil,36.9813,37.0533
2024-10-04,Banco Exterior,36.9865,37.1105
2024-10-04,Otras Instituciones,36.901,37.073
2024-10-03,BBVA Provincial,36.9801,37.0422
2024-10-03,Banesco,36.967,36.9642
2024-10-03,Banco Nacional de Credito BNC,36.9046,37.0421
2024-10-03,Banco Mercantil,36.9784,37.0438
2024-10-03,Banplus,36.3897,36.9406
2024-10-03,Otras Instituciones,36.933,37.0698
2024-10-02,Banesco,36.8864,37.0125
2024-10-02,Banco Mercantil,36.9131,36.9554
2024-10-02,BBVA Provincial,36.8998,36.9891
2024-10-02,Banco de Venezuela,36.8304,36.9187
2024-10-02,Banco Nacional de Credito BNC,36.7487,36.9766
2024-10-02,Otras Instituciones,36.8891,37.0219
2024-10-01,Banesco,36.9262,36.9478
2024-10-01,Banco Nacional de Credito BNC,36.7963,36.9254
2024-10-01,Banco Mercantil,36.9182,36.9545
2024-10-01,BBVA Provincial,36.8942,36.9737
2024-10-01,Banco Exterior,37.0486,36.9086
2024-10-01,Otras Instituciones,36.7681,37.0223
2024-09-30,BBVA Provincial,36.9041,36.9589
2024-09-30,Banco Mercantil,36.9096,36.9086
2024-09-30,Banesco,37.004,36.9048
2024-09-30,Banco Nacional de Credito BNC,36.8131,36.9122
2024-09-30,Banco Exterior,36.9162,36.9086
2024-09-30,Otras Instituciones,36.8915,36.9994
2024-09-27,BBVA Provincial,36.8062,36.9055
